ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462736,Female,1.0,33,0.0,2.0,6.0,2,3.0,Cat_6,A
462738,Female,0.0,33,1.0,5.0,,2,3.0,Cat_2,D
462739,Male,1.0,46,1.0,0.0,1.0,2,2.0,Cat_6,B
462743,Male,0.0,33,0.0,5.0,2.0,2,4.0,Cat_3,D
462746,Male,0.0,26,0.0,3.0,1.0,2,3.0,Cat_6,D
462747,Male,0.0,32,0.0,1.0,6.0,2,4.0,Cat_6,D
462752,Female,0.0,25,0.0,5.0,,2,1.0,Cat_6,D
462755,Female,0.0,18,0.0,5.0,1.0,2,,Cat_6,D
462756,Female,0.0,22,0.0,2.0,0.0,2,4.0,Cat_6,D
462761,Male,0.0,19,0.0,5.0,2.0,2,4.0,Cat_6,D
462762,Male,1.0,46,1.0,0.0,0.0,1,4.0,Cat_6,C
462767,Male,0.0,19,0.0,5.0,4.0,2,4.0,Cat_6,D
462768,Male,1.0,45,1.0,0.0,0.0,0,3.0,Cat_6,C
462776,Female,1.0,52,1.0,2.0,1.0,0,3.0,Cat_6,C
462785,Female,1.0,42,1.0,2.0,,0,5.0,Cat_3,B
462788,Male,1.0,47,0.0,3.0,1.0,0,3.0,Cat_3,A
462792,Male,1.0,45,0.0,6.0,,0,4.0,Cat_6,A
462799,Male,0.0,32,0.0,5.0,,2,,Cat_5,D
462804,Male,1.0,41,0.0,4.0,5.0,1,3.0,Cat_4,A
462807,Female,0.0,28,1.0,6.0,,2,1.0,Cat_6,D
462810,Male,1.0,37,0.0,4.0,9.0,1,4.0,Cat_6,D
462814,Female,1.0,20,0.0,2.0,8.0,0,2.0,Cat_5,D
462817,Female,1.0,73,1.0,7.0,3.0,2,1.0,Cat_6,A
462819,Male,1.0,51,1.0,0.0,0.0,0,3.0,Cat_6,C
462823,Male,1.0,18,1.0,2.0,,0,4.0,Cat_6,D
462824,Male,1.0,42,0.0,2.0,1.0,0,3.0,Cat_4,A
462826,Male,0.0,20,0.0,5.0,1.0,2,3.0,Cat_3,D
462827,Female,0.0,23,0.0,1.0,0.0,2,3.0,Cat_3,D
462834,Male,1.0,31,1.0,6.0,2.0,2,2.0,Cat_1,D
462838,Female,1.0,33,1.0,6.0,1.0,2,3.0,Cat_5,D
462841,Male,0.0,21,0.0,5.0,9.0,2,6.0,Cat_6,D
462845,Male,1.0,51,1.0,1.0,5.0,0,7.0,Cat_6,C
462849,Male,1.0,47,1.0,0.0,0.0,0,4.0,Cat_6,C
462850,Male,0.0,20,0.0,5.0,0.0,2,4.0,Cat_6,D
462853,Male,0.0,21,0.0,5.0,0.0,2,2.0,Cat_6,D
462854,Male,0.0,22,0.0,5.0,1.0,2,3.0,Cat_6,D
462858,Female,0.0,32,1.0,2.0,9.0,2,4.0,Cat_6,D
462861,Female,0.0,30,1.0,5.0,8.0,2,1.0,Cat_6,D
462866,Male,1.0,61,1.0,1.0,1.0,2,1.0,Cat_6,B
462868,Male,1.0,43,0.0,3.0,0.0,0,4.0,Cat_4,A
462869,Male,0.0,25,1.0,1.0,8.0,2,1.0,Cat_6,A
462871,Male,1.0,46,0.0,3.0,0.0,0,3.0,Cat_6,A
462872,Female,1.0,53,0.0,2.0,12.0,2,2.0,Cat_3,A
462874,Male,1.0,55,1.0,1.0,0.0,1,2.0,Cat_6,C
462887,Female,1.0,42,0.0,2.0,0.0,2,3.0,Cat_6,A
462890,Female,0.0,26,1.0,8.0,11.0,2,1.0,Cat_6,D
462891,Male,0.0,29,0.0,5.0,0.0,2,3.0,Cat_6,D
462894,Male,1.0,39,1.0,0.0,4.0,0,4.0,Cat_3,C
462900,Male,1.0,38,1.0,0.0,1.0,0,3.0,Cat_6,C
462903,Male,1.0,69,1.0,3.0,,0,2.0,Cat_6,C
462905,Female,0.0,25,0.0,0.0,6.0,2,3.0,Cat_6,D
462914,Female,0.0,26,1.0,0.0,4.0,2,4.0,Cat_6,A
462920,Male,1.0,51,0.0,4.0,0.0,1,5.0,Cat_6,B
462923,Male,1.0,30,0.0,6.0,8.0,0,2.0,Cat_6,D
462925,Female,1.0,28,0.0,6.0,,0,2.0,Cat_3,D
462927,Female,0.0,33,0.0,6.0,8.0,2,2.0,Cat_6,D
462936,Female,0.0,41,1.0,2.0,,2,1.0,Cat_6,A
462941,Male,0.0,71,0.0,7.0,,2,2.0,Cat_6,D
462944,Male,1.0,42,1.0,4.0,5.0,1,3.0,Cat_6,B
462951,Male,1.0,71,1.0,7.0,2.0,2,1.0,Cat_6,A
462956,Male,1.0,35,0.0,0.0,6.0,0,5.0,Cat_6,A
462958,Male,0.0,28,0.0,8.0,0.0,2,5.0,Cat_6,D
462963,Male,1.0,31,1.0,0.0,1.0,0,2.0,Cat_3,C
462966,Male,1.0,43,1.0,0.0,2.0,0,3.0,Cat_6,C
462968,Female,1.0,77,0.0,7.0,0.0,1,2.0,Cat_6,A
462971,Female,1.0,71,1.0,2.0,0.0,2,1.0,Cat_6,A
462976,Female,1.0,47,1.0,2.0,0.0,0,2.0,Cat_6,C
462981,Female,0.0,26,0.0,6.0,9.0,2,1.0,Cat_6,D
462982,Male,1.0,40,0.0,1.0,4.0,0,4.0,Cat_6,A
462983,Female,1.0,72,1.0,7.0,0.0,1,2.0,Cat_6,C
462984,Female,1.0,73,1.0,0.0,1.0,1,2.0,Cat_6,C
462986,Male,0.0,26,1.0,5.0,1.0,2,6.0,Cat_3,D
462992,Female,1.0,57,1.0,2.0,,1,3.0,Cat_3,C
462993,Male,1.0,30,0.0,0.0,,0,3.0,Cat_6,A
462994,Female,1.0,36,0.0,0.0,,0,3.0,Cat_6,A
462998,Male,1.0,52,0.0,3.0,10.0,0,4.0,Cat_6,B
463003,Male,1.0,42,1.0,0.0,3.0,0,2.0,Cat_6,C
463012,Male,1.0,52,0.0,2.0,,2,1.0,Cat_6,A
463020,Male,1.0,28,1.0,0.0,0.0,0,3.0,Cat_1,C
463023,Female,1.0,43,0.0,6.0,7.0,2,1.0,Cat_6,D
463024,Male,0.0,43,1.0,0.0,,2,1.0,Cat_6,A
463028,Male,0.0,25,0.0,1.0,0.0,2,4.0,Cat_6,D
463030,Male,1.0,52,1.0,4.0,1.0,1,3.0,Cat_6,C
463034,Female,0.0,28,1.0,6.0,9.0,2,1.0,Cat_6,D
463037,Male,1.0,56,1.0,3.0,0.0,0,4.0,Cat_6,B
463039,Male,1.0,38,0.0,4.0,12.0,1,7.0,Cat_6,D
463040,Male,1.0,83,0.0,7.0,1.0,1,2.0,Cat_6,A
463044,Male,1.0,82,1.0,7.0,,1,2.0,Cat_6,C
463047,Male,1.0,32,1.0,6.0,8.0,2,,Cat_6,D
463051,Female,0.0,35,1.0,6.0,12.0,2,1.0,Cat_6,D
463052,Male,1.0,40,1.0,8.0,0.0,2,2.0,Cat_6,D
463058,Female,0.0,25,1.0,6.0,13.0,2,1.0,,D
463062,Female,1.0,39,1.0,0.0,,0,3.0,Cat_6,C
463069,Male,0.0,25,1.0,0.0,7.0,2,1.0,Cat_6,A
463075,Male,1.0,52,1.0,0.0,0.0,2,4.0,Cat_6,B
463080,Male,0.0,33,0.0,0.0,0.0,2,4.0,Cat_5,D
463083,Male,0.0,28,1.0,0.0,6.0,2,3.0,Cat_6,A
463085,Female,0.0,43,1.0,0.0,0.0,2,1.0,Cat_6,A
463086,Male,0.0,30,1.0,0.0,8.0,2,,Cat_5,A
463088,Female,1.0,84,1.0,7.0,1.0,1,2.0,Cat_6,C
463089,Male,1.0,48,1.0,4.0,6.0,1,4.0,Cat_6,C
463090,Female,1.0,55,0.0,2.0,3.0,0,2.0,Cat_6,A
463091,Female,1.0,37,1.0,6.0,8.0,2,1.0,Cat_6,D
463094,Male,1.0,38,1.0,2.0,11.0,0,3.0,Cat_6,B
463096,Female,0.0,28,1.0,1.0,,2,3.0,Cat_6,A
463099,Male,1.0,86,1.0,7.0,,2,1.0,Cat_6,A
463100,Female,0.0,35,0.0,6.0,9.0,2,1.0,Cat_6,D
463102,Male,0.0,35,0.0,3.0,0.0,2,2.0,Cat_6,D
463104,Female,1.0,46,0.0,7.0,0.0,2,1.0,Cat_6,D
463106,Female,1.0,79,1.0,7.0,0.0,2,1.0,Cat_6,A
463108,Male,1.0,63,1.0,7.0,5.0,1,2.0,Cat_6,C
463118,Female,1.0,50,1.0,1.0,,1,3.0,Cat_6,C
463120,Female,0.0,35,1.0,3.0,0.0,2,1.0,Cat_6,A
463129,Male,1.0,65,0.0,1.0,,2,1.0,Cat_6,A
463133,Male,1.0,50,0.0,0.0,0.0,0,4.0,Cat_6,C
463138,Female,0.0,27,0.0,6.0,,2,,Cat_3,D
463144,Male,1.0,45,1.0,4.0,0.0,1,3.0,Cat_6,C
463145,Female,0.0,36,1.0,6.0,0.0,2,4.0,Cat_6,D
463146,Male,1.0,43,0.0,3.0,11.0,0,2.0,Cat_6,A
463148,Male,1.0,62,1.0,8.0,1.0,1,5.0,Cat_6,B
463149,Male,1.0,57,1.0,0.0,2.0,0,2.0,Cat_6,C
463150,Male,0.0,51,0.0,8.0,9.0,2,1.0,Cat_6,D
463151,Male,1.0,59,1.0,0.0,0.0,2,1.0,Cat_3,B
463154,Female,1.0,27,0.0,0.0,0.0,2,4.0,Cat_6,A
463156,Female,1.0,83,0.0,7.0,,1,2.0,Cat_6,A
463157,Male,1.0,50,1.0,3.0,6.0,2,3.0,Cat_6,A
463158,Male,1.0,75,1.0,4.0,1.0,1,3.0,Cat_6,C
463163,Male,0.0,28,0.0,4.0,2.0,2,2.0,Cat_3,D
463164,Male,1.0,39,1.0,0.0,9.0,0,2.0,Cat_6,C
463165,Female,1.0,69,1.0,1.0,0.0,0,2.0,Cat_6,C
463166,Female,0.0,41,1.0,0.0,1.0,2,1.0,Cat_4,A
463170,Female,,28,1.0,5.0,0.0,2,5.0,Cat_3,D
463171,Female,1.0,39,0.0,3.0,1.0,1,3.0,Cat_3,A
463173,Male,0.0,47,1.0,0.0,0.0,2,1.0,Cat_3,A
463174,Female,1.0,62,1.0,2.0,1.0,2,1.0,Cat_3,A
463175,Female,,41,0.0,2.0,0.0,2,4.0,Cat_3,A
463181,Male,1.0,49,1.0,1.0,5.0,0,3.0,Cat_5,C
463187,Female,1.0,52,1.0,0.0,8.0,2,2.0,Cat_6,B
463192,Female,1.0,48,0.0,3.0,2.0,0,,Cat_4,B
463195,Female,0.0,26,1.0,5.0,7.0,2,2.0,Cat_3,D
463196,Female,1.0,72,1.0,2.0,1.0,2,1.0,Cat_6,A
463199,Female,1.0,47,1.0,0.0,0.0,2,3.0,Cat_4,B
463201,Female,0.0,19,0.0,5.0,1.0,2,2.0,Cat_4,D
463203,Female,0.0,21,0.0,5.0,1.0,2,3.0,Cat_7,D
463204,Male,0.0,39,0.0,3.0,1.0,2,1.0,Cat_6,A
463209,Female,0.0,52,1.0,0.0,0.0,2,1.0,Cat_6,A
463218,Male,1.0,37,0.0,3.0,8.0,0,3.0,Cat_6,A
463219,Male,1.0,51,0.0,3.0,0.0,2,2.0,Cat_6,A
463220,Male,1.0,48,0.0,2.0,1.0,0,3.0,Cat_6,A
463221,Male,0.0,22,0.0,5.0,,2,3.0,Cat_6,D
463224,Male,1.0,47,1.0,4.0,1.0,1,4.0,Cat_6,C
463240,Female,1.0,45,0.0,2.0,0.0,0,3.0,Cat_6,A
463242,Female,0.0,29,0.0,2.0,5.0,2,2.0,Cat_6,D
463244,Female,1.0,47,0.0,1.0,1.0,2,1.0,Cat_6,A
463245,Male,1.0,41,1.0,3.0,8.0,0,2.0,Cat_6,B
463248,Female,1.0,32,0.0,6.0,9.0,0,4.0,Cat_2,D
463251,Male,1.0,31,0.0,8.0,2.0,2,3.0,Cat_6,D
463256,Male,0.0,20,0.0,8.0,1.0,2,3.0,Cat_6,D
463258,Female,1.0,46,1.0,0.0,0.0,0,3.0,Cat_6,C
463260,Male,1.0,70,1.0,7.0,3.0,2,1.0,Cat_6,A
463265,Male,1.0,65,1.0,0.0,1.0,0,3.0,Cat_6,C
463266,Female,1.0,68,,0.0,1.0,0,2.0,Cat_6,C
463267,Male,1.0,29,0.0,6.0,9.0,2,1.0,Cat_4,D
463269,Male,1.0,41,1.0,3.0,3.0,0,2.0,Cat_3,B
463270,Male,1.0,50,0.0,4.0,0.0,2,5.0,,A
463273,Male,1.0,38,1.0,3.0,9.0,0,2.0,Cat_3,B
463276,Male,1.0,37,0.0,4.0,,0,2.0,Cat_3,A
463277,Female,1.0,30,0.0,2.0,6.0,2,2.0,Cat_3,A
463278,Female,1.0,63,1.0,2.0,1.0,2,1.0,Cat_3,A
463280,Male,1.0,42,1.0,0.0,6.0,0,2.0,Cat_3,C
463292,Male,1.0,41,0.0,4.0,0.0,1,3.0,Cat_6,A
463302,Female,1.0,60,1.0,2.0,,1,4.0,Cat_6,C
463308,Male,1.0,46,1.0,2.0,1.0,2,2.0,Cat_3,A
463316,Female,1.0,83,0.0,7.0,0.0,1,2.0,Cat_6,A
463323,Male,1.0,27,1.0,5.0,3.0,2,2.0,Cat_6,D
463324,Female,0.0,22,0.0,5.0,1.0,2,4.0,Cat_2,D
463330,Male,0.0,20,0.0,5.0,0.0,2,4.0,Cat_6,D
463332,Female,1.0,40,1.0,2.0,0.0,2,2.0,Cat_6,A
463334,Female,0.0,28,1.0,1.0,0.0,2,6.0,Cat_4,D
463335,Male,0.0,28,1.0,1.0,,2,1.0,Cat_4,A
463338,Male,1.0,28,0.0,3.0,0.0,2,2.0,Cat_3,D
463340,Female,0.0,20,0.0,5.0,0.0,2,4.0,Cat_3,D
463341,Female,1.0,53,0.0,2.0,0.0,0,6.0,Cat_3,B
463348,Female,1.0,35,1.0,1.0,0.0,2,2.0,Cat_6,A
463351,Female,0.0,21,,5.0,3.0,2,4.0,Cat_5,D
463356,Male,0.0,30,1.0,5.0,6.0,2,4.0,Cat_2,D
463360,Female,1.0,46,1.0,0.0,2.0,2,1.0,Cat_6,B
463367,Female,0.0,36,1.0,2.0,3.0,2,4.0,Cat_2,A
463368,Female,1.0,38,1.0,0.0,4.0,1,3.0,Cat_2,C
463372,Female,1.0,26,0.0,8.0,1.0,0,2.0,,D
463375,Female,1.0,45,1.0,1.0,1.0,2,1.0,Cat_4,A
463376,Female,1.0,46,1.0,4.0,5.0,1,2.0,Cat_6,C
463378,Male,0.0,25,1.0,1.0,0.0,2,1.0,Cat_3,A
463379,Male,0.0,27,0.0,8.0,0.0,2,7.0,Cat_6,D
463386,Female,1.0,42,1.0,1.0,6.0,2,1.0,Cat_3,A
463387,Male,,20,0.0,8.0,3.0,2,2.0,Cat_3,D
463391,Male,1.0,55,1.0,1.0,6.0,2,1.0,Cat_3,A
463395,Male,0.0,25,0.0,8.0,,2,1.0,Cat_6,D
463404,Male,1.0,27,0.0,1.0,,1,2.0,Cat_3,A
463406,Male,0.0,31,0.0,8.0,0.0,2,4.0,Cat_3,D
463409,Female,1.0,38,0.0,3.0,6.0,0,5.0,Cat_2,A
463411,Male,1.0,43,1.0,3.0,,0,2.0,Cat_6,B
463420,Female,1.0,59,1.0,0.0,2.0,1,3.0,Cat_6,C
463423,Male,1.0,61,0.0,4.0,1.0,0,3.0,Cat_6,B
463427,Female,1.0,27,1.0,2.0,1.0,2,2.0,Cat_6,A
463428,Male,1.0,26,0.0,4.0,1.0,1,5.0,Cat_6,D
463431,Male,1.0,39,1.0,0.0,,0,4.0,Cat_4,C
463437,Male,1.0,51,1.0,0.0,0.0,0,3.0,Cat_6,C
463438,Male,1.0,47,0.0,3.0,0.0,0,3.0,Cat_6,A
463443,Male,1.0,52,1.0,0.0,1.0,0,4.0,Cat_6,C
463444,Male,1.0,59,1.0,7.0,,1,2.0,Cat_6,C
463447,Male,1.0,57,0.0,2.0,1.0,0,2.0,Cat_6,A
463452,Female,1.0,86,1.0,7.0,1.0,1,2.0,Cat_6,C
463460,Male,1.0,49,1.0,0.0,,0,2.0,Cat_6,C
463461,Male,0.0,30,0.0,1.0,,2,4.0,Cat_4,D
463462,Female,1.0,43,0.0,2.0,0.0,0,4.0,Cat_6,A
463470,Male,0.0,19,0.0,5.0,,2,5.0,Cat_2,D
463472,Male,0.0,20,0.0,5.0,,2,4.0,Cat_6,D
463473,Male,0.0,19,0.0,5.0,,2,3.0,Cat_6,D
463475,Female,1.0,43,1.0,1.0,0.0,2,1.0,Cat_6,A
463477,Male,0.0,31,0.0,5.0,0.0,2,4.0,Cat_4,D
463483,Male,1.0,30,0.0,4.0,1.0,1,2.0,Cat_6,D
463491,Male,1.0,27,1.0,1.0,8.0,0,3.0,Cat_6,B
463493,Male,1.0,36,1.0,4.0,,1,4.0,Cat_6,B
463499,Male,1.0,47,1.0,4.0,0.0,2,2.0,Cat_6,A
463500,Male,1.0,35,1.0,4.0,1.0,1,4.0,Cat_6,B
463503,Male,1.0,25,1.0,3.0,0.0,2,2.0,Cat_7,D
463508,Female,1.0,25,0.0,0.0,0.0,2,3.0,Cat_6,A
463509,Male,0.0,38,0.0,0.0,1.0,2,1.0,Cat_3,A
463512,Female,0.0,32,0.0,2.0,0.0,2,3.0,Cat_6,D
463516,Male,1.0,48,0.0,4.0,1.0,1,6.0,Cat_6,B
463527,Female,0.0,38,0.0,0.0,10.0,2,1.0,Cat_6,A
463528,Male,1.0,70,0.0,4.0,,1,2.0,Cat_6,A
463529,Male,0.0,42,1.0,8.0,,2,1.0,Cat_6,D
463533,Female,1.0,85,1.0,0.0,1.0,1,2.0,Cat_2,C
463537,Female,0.0,25,1.0,5.0,1.0,2,3.0,Cat_6,D
463545,Female,0.0,31,1.0,1.0,1.0,2,2.0,Cat_4,A
463548,Female,0.0,20,0.0,5.0,3.0,2,4.0,Cat_4,D
463550,Female,1.0,37,1.0,0.0,0.0,0,2.0,Cat_4,C
463553,Male,0.0,33,1.0,0.0,8.0,2,2.0,Cat_6,A
463554,Female,0.0,52,0.0,0.0,5.0,2,1.0,Cat_6,A
463557,Male,0.0,26,1.0,1.0,0.0,2,3.0,Cat_6,D
463560,Female,0.0,21,0.0,5.0,9.0,2,5.0,Cat_4,D
463561,Female,0.0,42,1.0,2.0,0.0,2,1.0,Cat_6,A
463566,Female,1.0,35,1.0,6.0,,0,4.0,Cat_2,B
463572,Male,1.0,39,1.0,0.0,0.0,0,4.0,Cat_6,C
463577,Female,1.0,41,1.0,1.0,1.0,0,2.0,Cat_6,C
463586,Female,0.0,18,0.0,5.0,1.0,2,5.0,Cat_6,D
463588,Male,0.0,22,0.0,5.0,0.0,2,1.0,Cat_6,D
463598,Female,1.0,25,0.0,2.0,2.0,2,2.0,Cat_6,A
463601,Female,0.0,20,0.0,5.0,4.0,2,5.0,,D
463603,Female,0.0,18,0.0,3.0,0.0,2,4.0,Cat_2,D
463605,Female,0.0,20,0.0,5.0,1.0,2,5.0,Cat_5,D
463606,Male,0.0,21,0.0,8.0,0.0,2,4.0,Cat_2,D
463614,Female,0.0,25,0.0,5.0,1.0,2,4.0,Cat_3,D
463615,Female,1.0,60,1.0,0.0,,0,2.0,Cat_6,C
463616,Female,1.0,46,0.0,2.0,0.0,0,5.0,Cat_3,B
463619,Male,1.0,68,0.0,4.0,1.0,1,2.0,Cat_6,A
463620,Male,0.0,21,0.0,5.0,1.0,2,4.0,Cat_2,D
463623,Male,0.0,27,1.0,1.0,0.0,2,3.0,Cat_6,A
463624,Male,1.0,59,1.0,4.0,1.0,1,4.0,Cat_6,C
463628,Female,0.0,26,1.0,0.0,8.0,2,1.0,Cat_6,A
463632,Male,1.0,26,1.0,0.0,0.0,0,2.0,Cat_6,C
463638,Female,1.0,32,0.0,1.0,1.0,0,2.0,Cat_7,A
463639,Male,0.0,33,0.0,5.0,0.0,2,6.0,Cat_6,D
463640,Male,0.0,28,1.0,5.0,0.0,2,3.0,Cat_6,D
463644,Female,0.0,30,1.0,5.0,0.0,2,3.0,Cat_7,D
463652,Female,0.0,32,1.0,0.0,,2,1.0,Cat_6,A
463654,Female,0.0,41,0.0,2.0,3.0,2,3.0,Cat_3,D
463655,Male,1.0,42,1.0,0.0,13.0,2,2.0,Cat_6,B
463661,Female,1.0,45,1.0,1.0,1.0,0,4.0,Cat_6,C
463663,Female,0.0,39,1.0,,1.0,2,2.0,Cat_6,A
463664,Female,0.0,29,0.0,2.0,0.0,2,1.0,Cat_6,D
463665,Male,1.0,46,1.0,3.0,1.0,0,3.0,Cat_6,B
463669,Female,1.0,26,1.0,8.0,5.0,1,4.0,Cat_2,D
463670,Female,0.0,26,1.0,5.0,,2,4.0,Cat_6,D
463689,Female,1.0,41,1.0,1.0,1.0,2,,Cat_6,A
463699,Female,1.0,38,1.0,8.0,9.0,2,3.0,Cat_6,D
463703,Male,1.0,69,0.0,4.0,1.0,1,4.0,Cat_6,A
463704,Male,0.0,46,1.0,0.0,0.0,2,2.0,Cat_6,A
463707,Female,0.0,40,0.0,0.0,0.0,2,1.0,Cat_5,A
463713,Male,0.0,25,0.0,2.0,9.0,2,3.0,Cat_4,D
463714,Male,1.0,59,0.0,,1.0,0,2.0,Cat_4,C
463716,Male,0.0,26,0.0,1.0,1.0,2,4.0,Cat_6,D
463718,Female,0.0,33,1.0,0.0,0.0,2,4.0,Cat_6,A
463722,Male,1.0,56,1.0,4.0,8.0,1,2.0,Cat_6,C
463724,Male,0.0,30,0.0,5.0,0.0,2,5.0,Cat_4,D
463726,Female,0.0,26,0.0,5.0,0.0,2,3.0,Cat_6,D
463727,Female,0.0,28,0.0,1.0,0.0,2,5.0,Cat_3,D
463728,Female,1.0,28,0.0,1.0,0.0,0,6.0,Cat_6,D
463732,Male,0.0,20,0.0,5.0,1.0,2,4.0,Cat_6,D
463734,Male,1.0,41,0.0,4.0,1.0,0,3.0,Cat_6,A
463741,Male,1.0,37,1.0,0.0,0.0,1,3.0,Cat_6,C
463745,Male,1.0,59,1.0,0.0,1.0,0,3.0,Cat_3,C
463747,Female,1.0,43,1.0,0.0,0.0,0,2.0,Cat_6,C
463748,Male,0.0,20,0.0,5.0,1.0,2,3.0,Cat_6,D
463753,Female,0.0,30,1.0,5.0,1.0,2,5.0,Cat_2,D
463756,Male,1.0,66,0.0,4.0,0.0,0,2.0,Cat_6,B
463761,Male,1.0,28,1.0,0.0,1.0,0,3.0,Cat_6,C
463764,Male,1.0,49,1.0,3.0,0.0,0,3.0,Cat_6,B
463766,Female,1.0,61,1.0,0.0,0.0,0,3.0,,C
463767,Male,1.0,27,1.0,0.0,9.0,0,2.0,Cat_6,C
463768,Female,1.0,35,0.0,2.0,1.0,2,1.0,Cat_4,A
463774,Male,1.0,33,1.0,5.0,0.0,0,2.0,Cat_6,B
463776,Female,1.0,36,1.0,0.0,2.0,0,2.0,Cat_6,C
463782,Female,0.0,27,1.0,0.0,9.0,2,1.0,Cat_6,A
463783,Female,0.0,29,0.0,5.0,,2,,,D
463784,Female,0.0,31,0.0,2.0,1.0,2,5.0,Cat_4,D
463785,Female,0.0,30,0.0,5.0,0.0,2,4.0,Cat_4,D
463786,Female,1.0,43,1.0,0.0,,0,2.0,Cat_6,C
463790,Male,1.0,47,0.0,4.0,1.0,2,4.0,Cat_4,A
463792,Female,0.0,42,0.0,2.0,,2,1.0,Cat_6,A
463794,Female,0.0,33,1.0,5.0,,2,5.0,Cat_2,D
463799,Female,0.0,36,1.0,0.0,1.0,2,4.0,Cat_2,A
463800,Female,0.0,30,1.0,2.0,1.0,2,3.0,Cat_6,D
463804,Male,1.0,60,1.0,0.0,9.0,2,1.0,Cat_6,B
463807,Female,0.0,32,1.0,5.0,0.0,2,3.0,Cat_4,D
463811,Female,1.0,32,1.0,0.0,0.0,0,2.0,Cat_4,C
463814,Female,0.0,28,0.0,5.0,7.0,2,3.0,Cat_5,D
463816,Male,1.0,46,1.0,5.0,2.0,1,4.0,Cat_7,B
463818,Female,1.0,38,1.0,0.0,4.0,2,1.0,Cat_6,A
463819,Male,1.0,28,,0.0,8.0,2,,Cat_6,A
463821,Male,1.0,30,1.0,3.0,7.0,2,2.0,Cat_6,D
463825,Female,1.0,52,1.0,0.0,0.0,0,3.0,,C
463827,Female,1.0,46,1.0,2.0,1.0,0,4.0,Cat_6,B
463828,Male,1.0,37,0.0,2.0,0.0,0,2.0,Cat_1,A
463830,Female,0.0,25,1.0,2.0,2.0,2,3.0,Cat_6,D
463834,Female,1.0,43,1.0,2.0,1.0,0,4.0,Cat_6,B
463835,Male,0.0,32,0.0,8.0,0.0,2,4.0,Cat_6,D
463842,Female,1.0,50,1.0,2.0,1.0,1,4.0,Cat_6,C
463847,Male,1.0,43,0.0,0.0,3.0,0,3.0,Cat_6,C
463856,Male,1.0,37,1.0,0.0,0.0,0,2.0,Cat_4,C
463857,Male,1.0,61,0.0,5.0,0.0,1,4.0,Cat_7,A
463859,Male,1.0,39,1.0,0.0,5.0,0,2.0,Cat_6,C
463865,Male,1.0,46,1.0,0.0,1.0,0,5.0,Cat_6,C
463877,Male,1.0,37,0.0,3.0,0.0,0,4.0,Cat_4,A
463880,Female,1.0,36,0.0,2.0,0.0,2,3.0,Cat_2,A
463884,Female,0.0,28,0.0,0.0,0.0,2,1.0,Cat_6,D
463891,Male,1.0,86,1.0,7.0,0.0,2,1.0,Cat_6,A
463892,Male,0.0,42,1.0,0.0,8.0,2,1.0,Cat_6,A
463904,Male,1.0,82,1.0,4.0,1.0,2,1.0,Cat_6,A
463917,Female,0.0,18,0.0,5.0,1.0,2,8.0,Cat_4,D
463923,Female,0.0,18,0.0,2.0,0.0,2,4.0,Cat_6,D
463924,Female,0.0,36,1.0,0.0,1.0,2,1.0,Cat_5,A
463926,Female,0.0,26,0.0,2.0,1.0,2,6.0,Cat_6,D
463931,Male,1.0,49,1.0,3.0,1.0,0,2.0,Cat_6,B
463932,Female,1.0,69,1.0,0.0,1.0,0,3.0,Cat_6,C
463941,Female,0.0,29,0.0,0.0,1.0,2,6.0,Cat_4,D
463943,Male,0.0,68,1.0,3.0,1.0,2,2.0,Cat_6,A
463946,Male,0.0,33,0.0,5.0,4.0,2,3.0,Cat_4,D
463948,Male,1.0,38,0.0,4.0,3.0,1,5.0,Cat_6,D
463951,Male,1.0,52,0.0,3.0,1.0,0,3.0,Cat_6,A
463955,Male,1.0,28,1.0,0.0,1.0,2,2.0,Cat_6,A
463958,Female,0.0,27,0.0,5.0,1.0,2,5.0,Cat_2,D
463961,Female,0.0,28,0.0,2.0,0.0,2,4.0,Cat_4,D
463963,Female,1.0,25,0.0,2.0,7.0,1,3.0,Cat_6,D
463966,Female,0.0,30,1.0,0.0,8.0,2,1.0,Cat_6,A
463978,Male,1.0,40,1.0,0.0,1.0,0,3.0,Cat_2,C
463980,Female,0.0,25,1.0,0.0,0.0,2,9.0,Cat_6,C
463981,Female,0.0,30,1.0,0.0,5.0,2,1.0,,A
463983,Female,1.0,43,0.0,2.0,0.0,0,2.0,Cat_4,A
463986,Female,0.0,26,1.0,0.0,1.0,2,4.0,Cat_6,A
463997,Female,1.0,37,0.0,3.0,0.0,0,3.0,Cat_6,A
464000,Female,0.0,28,0.0,5.0,1.0,2,5.0,Cat_7,D
464004,Female,1.0,31,0.0,8.0,1.0,2,5.0,Cat_4,D
464007,Male,1.0,46,1.0,0.0,1.0,2,3.0,Cat_6,B
464009,Female,1.0,47,1.0,0.0,5.0,0,4.0,Cat_6,C
464010,Male,0.0,28,0.0,5.0,1.0,2,4.0,Cat_6,D
464013,Male,0.0,30,0.0,5.0,0.0,2,1.0,Cat_6,D
464016,Female,,29,1.0,3.0,1.0,1,1.0,Cat_1,A
464019,Male,0.0,23,0.0,0.0,2.0,2,5.0,Cat_6,D
464021,Female,0.0,22,0.0,5.0,1.0,2,5.0,Cat_6,D
464023,Male,0.0,20,0.0,5.0,1.0,2,5.0,Cat_7,D
